id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
110700,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,4,4,4,5,0,0,0,4,5,0,Exploits,1
33174,0.050967,tcp,-,FIN,40,42,2542,23508,1589.263628,31,29,389114.5313,3602174.0,7,14,1.293692,1.229317,80.47209,77.344606,255,2591035331,552307595,255,0.000691,0.000562,0.000129,64,560,0,0,3,0,2,1,1,1,0,0,0,2,3,0,Normal,0
93967,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,3,3,3,14,0,0,0,3,11,0,Exploits,1
27422,0.034026,tcp,-,FIN,60,62,3614,50036,3556.104088,31,29,835596.3125,11574443.0,7,24,0.580741,0.557283,33.761705,33.796161,255,1022595386,3168294523,255,0.000707,0.00058,0.000127,60,807,0,0,10,0,1,1,1,1,0,0,0,3,7,0,Normal,0
126612,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,33,33,16,33,0,0,0,33,33,0,Generic,1
97929,0.369859,tcp,http,FIN,10,6,890,268,40.555995,254,252,17325.52148,4845.089355,2,1,40.989556,61.730199,1973.606896,84.156688,255,3836292213,3327516816,255,0.108691,0.061195,0.047496,89,45,1,0,1,1,1,1,1,1,0,0,1,17,1,0,Exploits,1
164489,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,19,17,17,18,0,0,0,18,17,0,Generic,1
10683,0.004626,tcp,-,FIN,18,18,3744,2456,7565.931961,31,29,6115002.5,4012105.75,7,7,0.253529,0.240059,12.362703,0.31722,255,2805736268,2808809646,255,0.000684,0.000541,0.000143,208,136,0,0,6,0,4,1,1,3,0,0,0,5,3,0,Normal,0
80584,0.605708,tcp,http,FIN,10,8,920,354,28.066329,254,252,10935.96289,4094.38208,2,1,67.300889,78.848711,4114.662786,137.081453,255,3672494654,4289844714,255,0.144315,0.053067,0.091248,92,44,1,0,1,1,21,1,1,1,0,0,1,1,1,0,Exploits,1
42537,0.476714,tcp,-,FIN,10,6,484,268,31.465408,254,252,7316.756348,3759.067383,2,1,47.824667,82.840398,2582.242545,121.756414,255,2179044313,951239671,255,0.092747,0.062503,0.030244,48,45,0,0,3,1,1,1,1,3,0,0,0,2,3,0,Normal,0
145775,1.2e-05,udp,dns,INT,2,0,114,0,83333.33039,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,18,18,18,20,0,0,0,18,20,0,Generic,1
66573,9e-06,uti,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,3,4,0,DoS,1
130615,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,Generic,1
95278,5e-06,xnet,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,2,2,2,10,0,0,0,2,10,0,Exploits,1
140471,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,17,16,16,34,0,0,0,16,33,0,Generic,1
59399,0.527206,tcp,-,FIN,10,8,542,354,32.24546,254,252,7405.075195,4704.043457,2,1,58.578444,66.97843,3646.652808,113.730594,255,3206785913,817190212,255,0.109337,0.057698,0.051639,54,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
100115,0.636263,tcp,-,FIN,10,8,528,354,26.718511,254,252,5984.946289,3897.759277,2,1,70.596333,81.748141,4500.286344,130.484328,255,1126504405,107924430,255,0.147915,0.064024,0.083891,53,44,0,0,3,1,1,1,1,3,0,0,0,1,5,0,Fuzzers,1
27572,1.154986,tcp,http,FIN,14,18,1684,10168,26.840152,31,29,10833.03125,66522.01563,3,5,88.816464,67.889588,8839.60304,7740.366128,255,3650172991,3651140977,255,0.000979,0.00086,0.000119,120,565,1,83,3,0,2,2,2,2,0,0,4,4,2,0,Normal,0
154518,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,34,34,18,34,0,0,0,35,34,0,Generic,1
36999,0.012804,tcp,-,FIN,40,42,2542,23508,6326.148223,31,29,1548891.0,14338645.0,7,14,0.320513,0.306175,17.936666,17.818175,255,2224260524,93529615,255,0.000703,0.000552,0.000151,64,560,0,0,12,0,1,1,1,3,0,0,0,8,4,0,Normal,0
16882,0.009619,tcp,ssh,FIN,32,24,3728,5474,5717.84987,31,29,3004054.25,4363031.5,7,7,0.31029,0.387304,20.875089,0.521985,255,2180019105,30729478,255,0.000729,0.000586,0.000143,117,228,0,0,1,0,1,1,1,1,0,0,0,3,1,0,Normal,0
77901,9e-06,udp,-,INT,2,0,168,0,111111.1072,254,0,74666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,4,2,1,1,1,1,0,0,0,2,2,0,Reconnaissance,1
127068,1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,11,11,6,23,0,0,0,11,23,0,Generic,1
155932,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,31,31,17,33,0,0,0,32,33,0,Generic,1
20078,0.005867,tcp,-,FIN,22,24,1920,4312,7670.018483,31,29,2499403.25,5635588.5,6,6,0.27545,0.231043,16.977289,14.29605,255,135338673,135618938,255,0.000665,0.000544,0.000121,87,180,0,0,7,0,3,1,1,5,0,0,0,4,9,0,Normal,0
104443,0.685745,tcp,-,FIN,10,6,534,268,21.87402,254,252,5611.415527,2613.216309,2,1,71.869889,121.551797,3801.527185,189.84675,255,1485956420,3797281926,255,0.152775,0.077977,0.074798,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
120193,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,2,10,10,10,21,0,0,0,10,21,0,Generic,1
7579,1.00567,tcp,http,FIN,12,18,1580,10168,28.836498,31,29,11526.64453,76398.82031,3,5,91.394,59.128826,9539.747708,7682.089961,255,3728762299,3729770500,255,0.000588,0.000476,0.000112,132,565,1,3924,2,0,1,1,1,1,0,0,1,1,1,0,Normal,0
158399,2.983351,tcp,smtp,FIN,66,26,65566,2018,30.502613,62,252,173155.625,5204.885254,30,8,45.897707,114.292078,4364.327512,189.088906,255,834158604,2178904520,255,0.279458,0.12532,0.154138,993,78,0,0,2,1,2,2,2,2,0,0,0,2,2,0,DoS,1
71295,0.54508,tcp,-,FIN,10,8,1506,354,31.188082,254,252,19901.66602,4549.791016,2,1,54.056778,69.66143,3704.654953,113.420906,255,3501961243,1021429914,255,0.112529,0.057441,0.055088,151,44,0,0,11,1,3,3,1,10,0,0,0,3,10,0,Normal,0
118857,0.188276,tcp,http,FIN,10,6,1052,268,79.670274,254,252,40238.80078,9517.942383,2,1,19.632111,36.119199,1058.022925,63.221391,255,1336550725,862353366,255,0.052688,0.007671,0.045017,105,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
44376,0.810157,tcp,-,FIN,10,6,1396,268,18.51493,254,252,12412.40918,2211.916992,2,1,87.395667,141.177203,4581.286602,223.568047,255,570697707,3934184193,255,0.188928,0.104267,0.084661,140,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
85450,1.249541,tcp,-,FIN,12,8,998,762,15.205583,254,252,5858.150879,4270.368164,3,2,108.730911,158.301859,5614.607636,226.024641,255,3120595526,1982654992,255,0.201094,0.141419,0.059675,83,95,0,0,3,1,2,1,1,3,0,0,0,1,5,0,Fuzzers,1
82388,1.217669,tcp,-,FIN,60,14,68023,612,59.95061,254,252,439462.5938,3738.290039,27,1,20.638458,82.316383,1988.82402,104.118375,255,604344703,819139390,255,0.239036,0.128165,0.110871,1134,44,0,0,6,1,2,2,2,3,0,0,0,4,3,0,Normal,0
165054,0.684805,tcp,http,FIN,10,8,894,916,24.824586,62,252,9404.137695,9369.09082,2,2,75.992778,84.36243,3848.991961,136.475828,255,3038882972,2031374011,255,0.194111,0.094265,0.099846,89,115,1,61,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
54222,8e-06,visa,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,2,1,1,9,0,0,0,2,8,0,Exploits,1
101409,0.957601,tcp,-,CON,6,2,986,86,7.309934,62,252,6867.160645,359.231018,2,1,191.5202,0.005,11875.23744,0.0,255,2469120835,2394371393,255,0.830076,0.479518,0.350558,164,43,0,0,5,3,2,2,1,3,0,0,0,3,3,0,Normal,0
34207,0.008038,tcp,ftp-data,FIN,8,12,424,8824,2363.772023,31,29,369246.0625,8050758.5,1,4,1.103429,0.690182,79.310911,42.834035,255,3337868973,1195019637,255,0.000561,0.000443,0.000118,53,735,0,0,3,0,8,1,1,6,0,0,0,8,3,0,Normal,0
117562,0.979992,tcp,-,FIN,10,8,952,354,17.347081,254,252,6995.975586,2530.633057,2,1,106.556333,124.196711,7964.8925,176.313938,255,3078391104,3023428147,255,0.148653,0.110606,0.038047,95,44,0,0,1,1,1,1,1,1,0,0,0,17,1,0,Exploits,1
141251,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,9,9,9,13,0,0,0,9,13,0,Generic,1
35434,0.036555,tcp,-,FIN,66,68,3926,57474,3638.353201,31,29,846286.4375,12393161.0,7,27,0.557615,0.536515,31.437654,30.035843,255,3054718054,3070572149,255,0.001249,0.001141,0.000108,59,845,0,0,7,0,2,1,1,2,0,0,0,4,7,0,Normal,0
47153,8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,17,2,6,6,1,17,0,0,0,6,17,0,Normal,0
107419,0.810398,tcp,http,FIN,12,26,918,26954,45.65658,62,252,8311.96582,255854.5313,2,10,73.672543,28.765639,4252.880199,3352.235149,255,507608007,4202490731,255,0.140433,0.076331,0.064102,77,1037,1,12691,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
74712,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,Exploits,1
122549,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,16,16,16,30,0,0,0,16,30,0,Generic,1
56682,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0,Exploits,1
74403,0.695837,tcp,-,FIN,10,8,564,354,24.431008,254,252,5840.448242,3564.052979,2,1,77.222111,94.064141,5684.161271,137.588625,255,2293512740,787338120,255,0.07378,0.037379,0.036401,56,44,0,0,2,1,3,1,1,1,0,0,0,1,6,0,Reconnaissance,1
167941,7e-06,unas,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,1,1,1,2,0,0,0,3,2,0,DoS,1
74409,0.700349,tcp,-,FIN,10,6,560,268,21.417894,254,252,5757.129883,2558.724365,2,0,6047.9656,10083.74,598252.4006,22284.908,255,2376832023,2434783525,255,0.080525,0.040352,0.040173,56,45,0,0,10,1,3,2,2,11,0,0,0,3,10,0,Normal,0
80810,0.437614,tcp,-,FIN,10,8,498,355,38.847021,254,252,8208.147461,5685.375977,2,2,48.623778,43.335285,2374.855065,64.218574,255,902394796,3084669842,255,0.148936,0.083481,0.065455,50,44,0,0,2,1,2,2,2,2,0,0,0,16,2,0,Exploits,1
169216,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,11,2,11,11,11,11,0,0,0,11,11,0,Generic,1
59865,9e-06,ib,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,3,4,0,Exploits,1
149246,31.800812,tcp,-,FIN,24,16,2124,1452,1.226384,254,252,512.188171,342.632751,11,6,1379.102391,2113.54175,201294.1878,7604.2455,255,1039024775,2024296830,255,0.185244,0.097674,0.08757,89,91,0,0,3,1,2,2,2,3,0,0,0,2,3,0,Fuzzers,1
171949,0.146282,udp,-,CON,2,2,1352,678,20.508333,254,60,36969.6875,18539.5332,0,0,0.01,0.01,0.0,0.0,0,0,0,0,0.0,0.0,0.0,676,339,0,0,2,0,1,1,1,2,0,0,0,1,2,0,Generic,1
105171,1.146413,tcp,-,FIN,34,10,34210,440,37.508299,254,252,231707.0781,2763.4021,14,1,34.73594,114.634555,3007.39904,172.186125,255,3738734359,3400291116,255,0.218151,0.1147,0.103451,1006,44,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
86072,55.411198,ospf,-,REQ,60,0,16320,0,1.064767,254,0,2316.932373,0.0,0,0,938.371375,0.0,1100.5585,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,2,1,1,3,0,0,0,3,1,0,Exploits,1
40851,0.188728,tcp,-,FIN,16,18,1540,1644,174.854813,31,29,61209.78125,65830.1875,4,4,12.560266,11.073588,773.700401,25.372537,255,3001890581,871116310,255,0.000617,0.000473,0.000144,96,91,0,0,10,0,8,4,1,7,0,0,0,10,10,0,Normal,0
29825,0.004604,udp,-,CON,4,4,568,320,1520.416985,31,29,740225.875,417028.6563,0,0,1.183,1.035,1.664531,1.453812,0,0,0,0,0.0,0.0,0.0,142,80,0,0,9,0,9,1,1,6,0,0,0,4,9,0,Normal,0
59456,2.188902,tcp,http,FIN,10,8,1286,354,7.766451,62,252,4232.259277,1132.988159,2,1,236.064,301.817563,15698.62151,589.449562,255,1293772319,2374589973,255,0.148248,0.07617,0.072078,129,44,1,0,1,1,1,1,1,1,0,0,1,3,1,0,DoS,1
22379,0.004738,tcp,-,FIN,18,18,3960,2456,7387.082812,31,29,6314900.5,3917264.5,7,7,0.260941,0.246471,12.994848,0.329114,255,2305976584,159418517,255,0.000684,0.000545,0.000139,220,136,0,0,11,0,3,1,1,3,0,0,0,3,7,0,Normal,0
91209,0.492269,tcp,-,FIN,10,8,546,354,34.533963,254,252,7995.628418,5037.895996,2,1,53.369444,64.33643,3581.201624,125.714102,255,4038772652,2849081387,255,0.099537,0.041907,0.05763,55,44,0,0,10,1,2,2,1,9,0,0,0,3,9,0,Fuzzers,1
140983,0.955094,tcp,-,FIN,10,8,588,354,17.799296,254,252,4439.353516,2596.603027,2,1,106.015444,122.399859,5917.720267,193.025469,255,1559377692,3877866881,255,0.222897,0.098291,0.124606,59,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
74152,8e-06,udp,-,INT,2,0,78,0,125000.0003,254,0,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,1,1,1,8,0,0,0,1,8,0,Normal,0
79572,1.243574,tcp,-,FIN,10,8,590,354,13.670276,254,252,3415.960693,1994.251953,2,1,125.675667,155.034859,7978.537136,201.042609,255,1252414230,1055239477,255,0.235271,0.158321,0.07695,59,44,0,0,4,1,1,1,1,4,0,0,0,2,4,0,Fuzzers,1
42604,0.27504,tcp,-,FIN,10,6,1524,268,54.537522,254,252,39906.92188,6515.416016,2,1,28.642889,47.186602,1488.863218,75.914125,255,1023155231,249347190,255,0.092519,0.039104,0.053415,152,45,0,0,11,1,4,4,1,11,0,0,0,4,11,0,Normal,0
103713,0.560431,tcp,-,FIN,10,6,534,268,26.765115,254,252,6866.144043,3197.539062,2,1,56.224222,95.426398,2916.602876,119.617688,255,486324293,3446269496,255,0.168179,0.083296,0.084883,53,45,0,0,4,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
91376,8e-06,pup,-,INT,2,0,180,0,125000.0003,254,0,90000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,8,8,8,10,0,0,0,8,10,0,Exploits,1
146866,6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,34,34,18,34,0,0,0,34,34,0,Generic,1
132115,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,14,14,9,14,0,0,0,14,14,0,Generic,1
55982,1.104271,tcp,-,FIN,16,10,1166,556,22.639369,254,252,7925.590332,3629.543701,5,3,71.034998,116.214336,3707.01275,157.701672,255,92530355,3438342738,255,0.112992,0.058339,0.054653,73,56,0,0,3,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
152923,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,17,16,16,32,0,0,0,16,32,0,Generic,1
48997,1.578636,tcp,http,FIN,12,30,910,31068,25.971787,62,252,4231.500977,152197.2031,2,12,143.497551,49.64324,8370.205709,6238.858762,255,1752099245,265431110,255,0.236683,0.138973,0.09771,76,1036,1,14673,3,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
153916,1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,17,17,17,33,0,0,0,17,33,0,Generic,1
124068,1.675872,tcp,ftp,FIN,24,14,17440,768,22.078059,254,252,79786.52344,3408.375,8,4,72.82326,124.367234,5430.960995,212.367516,255,3470990660,1096754075,255,0.122867,0.059089,0.063778,727,55,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
102162,0.173615,tcp,-,CON,6,2,986,86,40.319098,62,252,37876.91406,1981.39563,2,1,34.723,0.002,2042.154603,0.0,255,1621051249,1062717164,255,0.140601,0.071716,0.068885,164,43,0,0,10,3,4,4,1,10,0,0,0,6,10,0,Normal,0
20317,0.101949,udp,-,CON,4,4,544,304,68.661783,31,29,32016.00781,17891.29883,0,0,28.658334,7.970333,40.521934,11.263976,0,0,0,0,0.0,0.0,0.0,136,76,0,0,3,0,3,1,1,5,0,0,0,4,5,0,Normal,0
132813,8e-06,rsvp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,2,5,0,DoS,1
114123,0.672912,tcp,-,FIN,10,6,588,268,22.291176,254,252,6300.972656,2663.05249,2,1,72.217111,116.636398,3776.662151,189.069234,255,1252737641,4246248493,255,0.141942,0.089721,0.052221,59,45,0,0,2,1,1,1,1,2,0,0,0,2,2,0,Fuzzers,1
141551,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,17,16,16,19,0,0,0,17,19,0,Generic,1
157262,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,22,21,16,37,0,0,0,21,37,0,Generic,1
95212,2.878741,tcp,smtp,FIN,180,42,214311,2608,76.76967,62,252,592261.6875,7075.314941,87,8,16.172703,68.308344,1907.511901,101.729125,255,2638726084,3134814447,255,0.114814,0.054165,0.060649,1191,62,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
106603,59.972729,tcp,-,CON,656,356,317504,15308,16.857662,254,252,42288.55469,2036.258911,327,0,91.516038,168.749859,4764.62451,184.000625,255,3415288178,3330702795,255,0.20193,0.147412,0.054518,484,43,0,0,2,0,1,1,1,2,0,0,0,1,2,0,DoS,1
97318,12.256339,ospf,-,INT,42,0,2184,0,3.345208,254,0,1391.606445,0.0,0,0,298.935094,0.0,335.061219,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Exploits,1
78647,0.809116,tcp,-,FIN,22,10,17778,804,38.313418,254,252,167788.0469,7158.429688,8,2,36.73481,82.609664,2838.424669,169.962312,255,412471697,4049514592,255,0.113289,0.065621,0.047668,808,80,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
38191,1.075693,tcp,ftp,FIN,52,54,2934,3742,97.611492,31,29,21403.87695,27316.34375,11,15,21.50716,20.285697,1618.727512,58.091602,255,1002110377,3152737446,255,0.001675,0.000547,0.001128,56,69,0,0,1,0,5,1,1,4,1,1,0,3,1,0,Normal,0
68534,1e-06,trunk-2,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,13,2,4,4,4,13,0,0,0,6,13,0,Reconnaissance,1
52752,1.909054,tcp,http,FIN,10,10,876,1738,9.952573,62,252,3306.349609,6558.22168,2,2,212.117111,200.750438,12283.31233,418.509219,255,3647344157,1315833817,255,0.174749,0.100008,0.074741,88,174,1,402,1,1,1,1,1,2,0,0,1,1,1,0,Exploits,1
109853,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,3,4,0,Exploits,1
56017,8e-06,vines,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Exploits,1
71714,1.070762,tcp,-,FIN,10,6,526,268,14.008715,254,252,3541.403076,1673.574463,2,0,11996.7276,19990.288,1188926.375,44297.404,255,3795074471,736747808,255,0.094112,0.068715,0.025397,53,45,0,0,10,1,3,3,3,10,0,0,0,3,10,0,Normal,0
132345,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,23,23,10,23,0,0,0,23,23,0,Generic,1
37016,1.049207,tcp,ftp,FIN,52,54,2934,3742,100.075584,31,29,21944.19336,28005.91406,11,15,20.562824,19.787303,1517.510794,54.047945,255,1107011301,3255598555,255,0.00063,0.000479,0.000151,56,69,0,0,1,0,4,1,1,4,1,1,0,4,1,0,Normal,0
72509,2.549274,tcp,http,FIN,10,12,806,6460,8.23764,62,252,2278.295654,18584.11523,2,4,283.238333,223.607631,20889.5582,21425.5866,255,4279336185,1342502163,255,0.151116,0.089581,0.061535,81,538,1,2718,1,1,2,1,1,1,0,0,1,1,1,0,Exploits,1
18805,0.041063,tcp,-,FIN,64,66,3806,54798,3141.514296,31,29,730000.25,10514186.0,7,26,0.645714,0.631859,37.201505,37.434872,255,552756065,2698455240,255,0.000758,0.000616,0.000142,59,830,0,0,4,0,2,1,1,2,0,0,0,4,6,0,Normal,0
6198,1.014693,tcp,http,FIN,14,18,1684,10168,30.551112,31,29,12330.82324,75719.45313,3,5,78.026846,59.656297,8769.869421,7682.817311,255,1028277611,1029355753,255,0.000652,0.000532,0.00012,120,565,1,3924,1,0,5,1,1,4,0,0,1,5,1,0,Normal,0
76504,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,8,7,0,DoS,1
48488,0.752484,tcp,-,FIN,12,8,1058,728,25.249706,254,252,10312.51172,6772.236816,3,2,68.407636,95.683711,3460.079894,149.293875,255,2916260848,785050076,255,0.168948,0.082032,0.086916,88,91,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Fuzzers,1
66767,7e-06,a/n,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0,Exploits,1
138121,0.333703,tcp,-,FIN,10,6,838,268,44.950149,254,252,18099.92578,5370.044434,2,1,33.132111,55.854801,1760.111307,75.596148,255,902550789,1664443147,255,0.124652,0.054425,0.070227,84,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
169499,6e-06,gre,-,INT,2,0,156,0,166666.6608,254,0,104000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,DoS,1
107673,1.740058,ospf,-,INT,28,0,3024,0,15.516725,254,0,13406.4502,0.0,0,0,64.446594,0.0,97.693797,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,Exploits,1
97120,0.753805,tcp,-,FIN,16,8,9646,354,30.511871,254,252,95982.38281,3289.975586,5,1,50.253667,99.112859,4163.473332,172.015312,255,88078575,2762342201,255,0.092737,0.059313,0.033424,603,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
173133,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,16,16,8,39,0,0,0,16,39,0,Generic,1
